"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 2007","Total Ton-Mile in 2007","Total M$ in 2007"
"Connecticut","Illinois","Other ag prods.","Truck","0.0007","0.00063727","0.0004"
"Connecticut","Indiana","Other ag prods.","Truck","0.9863","0.82723252","0.9998"
"Connecticut","Iowa","Other ag prods.","Truck","0","0","0"
"Connecticut","Kansas","Other ag prods.","Truck","0","0","0"
"Connecticut","Kentucky","Other ag prods.","Truck","0.0269","0.02374719","0.9532"
"Connecticut","Louisiana","Other ag prods.","Truck","0","0","0"
"Connecticut","Maine","Other ag prods.","Truck","0.1545","0.04044238","1.0065"
"Connecticut","Maryland","Other ag prods.","Truck","0.9964","0.35248123","4.0104"
"Connecticut","Massachusetts","Other ag prods.","Truck","101.8467","9.84354537","97.6365"
"Connecticut","Michigan","Other ag prods.","Truck","0.0012","0.00090906","0.0006"
"Connecticut","Minnesota","Other ag prods.","Truck","0","0","0"
"Connecticut","Mississippi","Other ag prods.","Truck","0","0","0"
"Connecticut","Missouri","Other ag prods.","Truck","0.0001","0.00010579","0"
"Connecticut","Nebraska","Other ag prods.","Truck","0","0","0"
"Connecticut","Nevada","Other ag prods.","Truck","0","0","0"
"Connecticut","New Hampshire","Other ag prods.","Truck","3.1175","0.43037331","11.0593"
"Connecticut","New Jersey","Other ag prods.","Truck","31.1134","4.68582266","95.1082"
"Connecticut","New Mexico","Other ag prods.","Truck","0","0","0"
"Connecticut","New York","Other ag prods.","Truck","207.4903","22.58913364","184.3005"
"Connecticut","North Carolina","Other ag prods.","Truck","0.995","0.70582246","1.0046"
"Connecticut","North Dakota","Other ag prods.","Truck","0","0","0"
"Connecticut","Ohio","Other ag prods.","Truck","0.9521","0.57694122","1.005"
"Connecticut","Oklahoma","Other ag prods.","Truck","0","0","0"
"Connecticut","Pennsylvania","Other ag prods.","Truck","1.9879","0.52960576","2.1216"
"Connecticut","Rhode Island","Other ag prods.","Truck","40.1209","2.37792149","15.0744"
"Connecticut","South Carolina","Other ag prods.","Truck","1.0724","0.9107569","4.985"
"Connecticut","South Dakota","Other ag prods.","Truck","0","0","0"
"Connecticut","Tennessee","Other ag prods.","Truck","1.0087","0.92352048","0.9938"
"Connecticut","Texas","Other ag prods.","Truck","0.0018","0.00351726","0.0504"
"Connecticut","Utah","Other ag prods.","Truck","0","0","0"
"Connecticut","Vermont","Other ag prods.","Truck","5.4716","1.29592466","4.7584"
"Connecticut","Virginia","Other ag prods.","Truck","0.113","0.05085339","0.9839"
"Connecticut","Washington","Other ag prods.","Truck","0","0","0"
"Connecticut","West Virginia","Other ag prods.","Truck","0.0008","0.00045874","0.0005"
"Connecticut","Wisconsin","Other ag prods.","Truck","0.0002","0.00020474","0"
"Delaware","Alabama","Other ag prods.","Truck","0.0002","0.00017189","0.0001"
"Delaware","Arizona","Other ag prods.","Truck","0","0","0"
